31; 0; 0.0250954
31; 0; 0.0809963
31; 0; 0.303693
31; 0; 0.790102
31; 0; 1.62865
31; 0; 2.89758
31; 0; 0.0234403
31; 0; 0.0759306
31; 0; 0.295869
31; 0; 0.776434
31; 0; 1.61435
31; 0; 0.0223699
31; 0; 0.0742421
31; 0; 0.299767
31; 0; 0.778311
31; 0; 1.61299
31; 0; 2.90063
31; 0; 19.4816
31; 0; 0.0225651
31; 0; 0.0768626
31; 0; 0.296924
31; 0; 0.776632
31; 0; 1.61242
31; 0; 2.89731
31; 0; 19.4832
31; 0; 0.0234339
31; 0; 0.0833085
31; 0; 0.295972
31; 0; 0.778067
31; 0; 1.61578
31; 0; 2.90554
31; 0; 0.0214995
31; 0; 0.0768169
31; 0; 0.307170
31; 0; 0.777811
31; 0; 1.61382
31; 0; 2.89836
31; 0; 0.0233334
31; 0; 0.0826157
31; 0; 0.304977
31; 0; 0.776991
31; 0; 1.61551
31; 0; 2.92687
31; 0; 0.0244461
31; 0; 0.0764322
31; 0; 0.298374
31; 0; 0.776504
31; 0; 1.61454
31; 0; 2.90184
31; 0; 0.0216248
31; 0; 0.0755327
31; 0; 0.301417
31; 0; 0.780708
31; 0; 1.61448
31; 0; 2.91117
31; 0; 0.0248103
31; 0; 0.0775853
31; 0; 0.296777
31; 0; 0.778140
31; 0; 1.61537
31; 0; 2.90024
31; 0; 0.0249267
31; 0; 0.0768596
31; 0; 0.305181
31; 0; 0.778657
31; 0; 1.61241
31; 0; 2.89925
31; 0; 0.0201614
31; 0; 0.0820204
31; 0; 0.293772
31; 0; 0.785705
31; 0; 1.62798
31; 0; 2.90571
31; 0; 19.4563
50; 420; 2.30080e-05
50; 420; 3.25760e-05
50; 420; 3.68640e-05
50; 420; 3.43360e-05
50; 420; 4.28800e-05
50; 420; 3.21920e-05
50; 420; 2.19520e-05
50; 420; 3.24800e-05
50; 420; 4.80000e-05
50; 420; 9.03360e-05
50; 420; 3.25440e-05
50; 420; 3.83040e-05
50; 420; 3.13600e-05
50; 420; 4.01920e-05
