29; 0; 0.0153979
29; 0; 0.0860682
29; 0; 0.0164311
29; 0; 0.0860805
29; 0; 0.0163768
29; 0; 0.0742175
29; 0; 0.0159109
29; 0; 0.0830372
29; 0; 0.0158679
29; 0; 0.0836557
10; 44; 9.31840e-05
10; 44; 0.000151552
10; 0; 9.83040e-05
10; 0; 0.000161792
10; 0; 0.000568288
10; 0; 0.00251392
10; 0; 0.000569344
10; 0; 0.00226611
10; 0; 0.00802816
10; 0; 0.0109752
10; 0; 0.0111565
10; 0; 0.0105390
10; 0; 0.00987034
10; 0; 0.00954061
10; 0; 0.00628224
10; 0; 0.00944333
10; 0; 0.00667238
10; 0; 0.00988160
10; 0; 0.00665088
10; 0; 0.00886170
10; 0; 0.00737690
10; 0; 0.0103076
10; 0; 0.00756941
10; 0; 0.0108278
10; 0; 0.00775987
10; 0; 0.00977510
10; 0; 0.00770970
10; 0; 0.00927744
10; 0; 0.0103127
10; 0; 0.00988262
10; 0; 0.00781722
10; 0; 0.00777830
10; 0; 0.0102963
10; 0; 0.00941261
10; 0; 0.00722944
10; 0; 0.00977613
10; 0; 0.0100086
10; 0; 0.0101509
10; 0; 0.00990208
10; 0; 0.00966861
10; 0; 0.00946790
10; 0; 0.0103363
10; 0; 0.0107387
10; 0; 0.0107602
10; 0; 0.00693350
10; 0; 0.00986317
