31; 0; 0.0149473
31; 0; 0.0737567
31; 0; 0.392963
31; 0; 1.21163
31; 0; 2.78777
31; 0; 5.40993
31; 0; 0.000562176
31; 0; 0.0168387
31; 1; 0.0802314
31; 1; 0.469303
31; 1; 1.43134
31; 1; 3.24690
31; 1; 6.17459
31; 0; 0.000576512
31; 420; 0.000852992
31; 420; 0.00158413
31; 420; 0.00328704
31; 420; 0.00502170
31; 420; 0.00667341
31; 420; 0.00819814
31; 420; 0.000106496
31; 420; 0.000813056
31; 420; 0.00158618
31; 420; 0.00327475
31; 420; 0.00540774
31; 420; 0.00640819
31; 420; 0.00809370
31; 420; 0.000158720
31; 420; 0.000798720
31; 420; 0.000808960
31; 420; 0.000809984
31; 420; 0.00162099
31; 420; 0.00331571
31; 420; 0.00547430
31; 420; 0.00696730
31; 420; 0.00794010
31; 420; 0.000109568
31; 420; 0.000818176
31; 420; 0.00170394
31; 420; 0.000836608
31; 420; 0.00163635
31; 420; 0.000882688
31; 420; 0.00170291
31; 420; 0.000832512
31; 420; 0.00183706
31; 0; 0.0654039
31; -2147482623; 0.250163
31; 420; 0.000952320
31; 420; 0.00161587
