30; 420; 7.88480e-05
30; 420; 9.72800e-05
30; 420; 3.89120e-05
30; 420; 3.78880e-05
30; 420; 9.52320e-05
30; 420; 3.78880e-05
30; 420; 7.57760e-05
30; 420; 7.37280e-05
30; 420; 0.000105472
30; 420; 6.04160e-05
30; 420; 8.08960e-05
30; 420; 5.93920e-05
30; 420; 5.32480e-05
30; 420; 7.78240e-05
30; 420; 0.000222208
30; 420; 0.000109568
30; 420; 5.12000e-05
30; 420; 5.22240e-05
30; 420; 9.62560e-05
30; 420; 0.000106496
30; 420; 8.39360e-05
30; 420; 9.83040e-05
30; 420; 4.30080e-05
30; 420; 5.63200e-05
30; 420; 7.27040e-05
30; 420; 5.93920e-05
30; 420; 4.91520e-05
30; 420; 9.93280e-05
30; 420; 7.98720e-05
30; 420; 5.83680e-05
30; 420; 3.89120e-05
30; 420; 4.91520e-05
30; 420; 9.83040e-05
30; 420; 8.39680e-05
30; 420; 7.06560e-05
30; 420; 5.22240e-05
30; 420; 5.01760e-05
30; 420; 4.91520e-05
30; 8321; 0.0142131
30; 0; 0.0133663
30; 8321; 0.0128297
30; 0; 0.0136714
30; 8321; 0.00162714
30; 0; 0.00278835
30; 8321; 0.00934605
30; 0; 0.00317645
30; 8321; 0.00818688
30; 0; 0.00267162
30; 8321; 0.00896922
30; 0; 0.00316314
30; 8321; 0.00754893
30; 0; 0.00336384
