34; 0; 0.0482529
34; 0; 0.245298
34; 0; 1.43801
34; 0; 4.56904
34; 0; 10.5586
34; 0; 20.3855
34; 0; 0.000872448
34; 0; 0.0743281
34; 1; 0.366171
34; 1; 2.37194
34; 1; 7.68177
34; 1; 18.0633
34; 1; 34.2783
34; 0; 0.00106496
34; 0; 0.0741202
34; 1; 0.369130
34; 1; 2.37821
34; 1; 7.59700
34; 1; 17.6962
34; 1; 34.2907
34; 0; 0.00103936
34; 0; 0.0747561
34; 1; 0.378914
34; 1; 2.38401
34; 1; 7.62232
34; 1; 17.8083
34; 1; 34.1772
34; 0; 0.00100966
34; 0; 0.200465
34; 0; 1.00669
34; 0; 6.51292
34; 0; 21.0909
34; 0; 48.4823
34; 0; 93.5163
34; 0; 0.00225382
34; 0; 0.215282
34; 0; 1.09367
34; 0; 7.28827
34; 0; 23.7333
34; 0; 53.5089
34; 0; 104.260
34; 0; 0.00261325
34; 0; 0.0769823
34; 1; 0.369211
34; 0; 0.130394
34; -2147482623; 0.698165
34; 0; 0.199540
34; -2147482623; 0.833468
34; 0; 0.185107
34; -2147482623; 0.824682
34; 0; 0.131928
34; 0; 0.125594
34; -2147482623; 0.646262
